age,player_height,player_weight,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,player_name,season
30.240215,196.07436,90.2574,38.90181,5.804905,2.4793217,2.9863894,-4.085752,0.036643356,0.12157047,0.18321753,0.46361598,0.23414338,Brian Shaw,100
25.786797,207.37387,115.84808,35.64179,6.823025,3.3684402,0.42168763,-6.419571,0.07750813,0.15230177,0.18287565,0.4565848,0.06096427,Brian Skinner,100
35.05686,212.5655,122.65209,58.789764,11.801087,4.868239,0.9589502,1.4649252,0.043660063,0.17089552,0.18987606,0.5716749,0.040501565,Brook Lopez,24
28.101118,198.97995,88.163315,29.927425,3.0779066,1.8453919,1.0203042,-5.523524,0.040417533,0.11623263,0.13783032,0.46997517,0.12015004,Bruce Bowen,100
27.279,193.12396,91.891,66.31237,11.233127,4.824846,3.0661929,0.779326,0.039405774,0.1357537,0.17662095,0.5456227,0.16918796,Bruce Brown,24
26.241661,204.48372,98.771286,28.754995,4.3539624,2.6869485,0.67569697,-7.220935,0.06460156,0.15636563,0.17415255,0.4883331,0.10271658,Bruno Caboclo,22
23.5284,213.842,111.83688,27.025345,5.2509494,1.7480801,0.25919956,-9.992687,0.06733066,0.15414953,0.22277747,0.4601989,0.091530815,Bruno Sundov,100
27.708387,212.51675,123.14164,49.102913,11.72347,5.9630513,1.6468334,-2.846309,0.07681857,0.20450762,0.22080144,0.5188866,0.10258726,Bryant Reeves,100
29.468542,195.916,94.94576,43.27108,7.3502297,2.2559404,1.6395025,-3.8294942,0.031248847,0.1120739,0.18284726,0.49884287,0.13852298,Bryant Stith,100
26.815853,190.0199,84.08615,33.442604,4.002178,1.0072079,2.1207268,-6.733691,0.023294443,0.08782555,0.17335097,0.45747173,0.20707104,Bryce Drew,100
29.47984,189.72833,91.27,42.133327,6.057692,0.58992594,0.82841325,-4.773234,0.010868255,0.07497134,0.17226282,0.5026544,0.10323164,Bryn Forbes,24
29.442749,201.00713,98.99366,50.77267,9.693022,4.5207186,1.9366602,-1.603843,0.03893447,0.15132892,0.17760262,0.5208436,0.12958428,Bryon Russell,100
31.075575,193.03242,97.4114,64.99686,14.555966,3.9841535,2.822543,1.5927823,0.0224852,0.114701524,0.21747151,0.54882574,0.14930838,Buddy Hield,24
26.645903,211.52878,122.66154,41.59549,6.356744,3.4851615,0.47238395,-6.768377,0.06472644,0.17698327,0.18871424,0.4943952,0.06580234,Byron Mullens,15
32.91922,187.78606,81.03383,47.565826,5.294742,1.4456375,2.3124723,-1.9090265,0.016432907,0.08333257,0.15959,0.4971279,0.19292477,C.J. Watson,18
31.851894,189.41342,86.11713,62.35868,19.176567,3.9028695,4.658106,3.597339,0.0125990035,0.098178685,0.261231,0.5583594,0.23420417,CJ McCollum,24
31.568989,198.49004,100.86232,32.759834,3.825887,0.8727232,0.4541511,-5.94133,0.028613437,0.10477106,0.15907535,0.48276842,0.08769292,CJ Miles,23
28.815544,200.51076,97.2127,48.35253,8.564798,3.0615575,1.5674223,-2.7423182,0.037660148,0.12558801,0.18519709,0.5016759,0.12156549,Calbert Cheaney,100
31.176157,209.97461,110.50688,26.90977,1.8760483,1.9712102,0.33977646,-5.6633143,0.07154219,0.16065294,0.13603824,0.4935989,0.06282494,Calvin Booth,10
28.916594,185.30856,82.08109,47.55412,10.232184,2.5162554,4.1587396,-2.0454223,0.010733245,0.093112335,0.20509669,0.51397073,0.27142635,Cameron Payne,24
29.518808,196.88794,92.704025,58.31336,13.003069,3.527843,3.5400991,0.44433606,0.019742707,0.115018114,0.22032811,0.53237885,0.20657194,Caris LeVert,24
30.919405,205.66437,110.966064,43.052303,8.281818,3.9490495,0.7599759,-3.8181975,0.07403079,0.17143331,0.19881612,0.5207472,0.07486674,Carl Landry,17
31.5468,188.29597,90.38325,53.109882,5.248067,1.4569882,2.8014913,-2.556824,0.017128412,0.08739278,0.16603754,0.48652655,0.21585926,Carlos Arroyo,12
33.152744,205.93095,116.13964,59.66607,11.673316,6.33421,1.5700091,-0.9171168,0.06854607,0.20241606,0.21537913,0.52079505,0.10585723,Carlos Boozer,16
30.957932,198.2596,102.54292,53.677666,8.839553,3.2316806,1.9961689,-1.5531403,0.023368929,0.127474,0.17789604,0.5199777,0.1351924,Carlos Delfino,14
28.444775,208.34042,102.46063,25.216,4.4978404,2.3339713,0.6404581,-5.797098,0.06779005,0.15690821,0.1729642,0.5099476,0.08884621,Carlos Rogers,100
36.55649,202.8067,106.647095,57.950367,11.8028965,3.9974284,1.2632043,1.0174719,0.028600711,0.13894764,0.20257933,0.54447955,0.08312984,Carmelo Anthony,23
32.533737,200.55145,102.0112,44.785564,6.853061,2.2846544,1.0763023,-2.7354765,0.03180745,0.12161343,0.178345,0.50647354,0.104793966,Caron Butler,17
30.06441,200.30725,100.053154,33.79692,3.68267,1.1487002,0.32884285,-6.050651,0.029802086,0.114907205,0.15642014,0.4932604,0.08013246,Cartier Martin,16
29.44873,200.75232,102.1036,55.391235,8.6150465,2.3805966,1.8014929,-1.6155905,0.017959915,0.1102885,0.1788363,0.52293336,0.12243999,Cedi Osman,24
29.989422,200.37592,98.897446,43.77018,11.598069,4.888558,1.3191178,-3.5827963,0.06950839,0.17060946,0.23660254,0.5099861,0.11680871,Cedric Ceballos,100
